id,authors,year_of_publication,title,abbreviation,journal_name,journal_volume,journal_issue,pages,created_at,updated_at      ,abstract
901,"Nguyenle T., Wang E., Cheung A.P.",1995,An investigation on the extraction and concentration of isoflavones in soy-based products,NGUYENLE 1995,Journal of Pharmaceutical and Biomedical Analysis,14,01-Feb,221-32,2015-04-13 21:45:28 UTC,2015-04-14 13:48:56 UTC      ,"1. J Agric Food Chem. 2003 Dec 31;51(27):7892-900. doi: 10.1021/jf034876b.

Inhibition of reactive nitrogen species effects in vitro and in vivo by 
isoflavones and soy-based food extracts.

Yen GC(1), Lai HH.

Author information:
(1)Department of Food Science, National Chung-Hsing University, 250 Kuokuang 
Road, Taichung 40227, Taiwan. gcyen@dragon.nchu.edu.tw

Recent studies have shown that soy isoflavone inhibits inducible nitric oxide 
(NO) synthase activities and is reported to have peroxynitrite scavenging 
ability. Consequently, we investigated whether isoflavones (daidzein and 
genistein) and extracts from soy-based products (miso, soymilk, tofu, soy 
sprout, black soybean, soybean, and yuba) would inhibit the reactive nitrogen 
species (RNS) effect in vitro and in vivo. In the in vitro experiments 
[including the protection of cellular DNA from peroxynitrite or sodium 
nitroprusside damage, an inhibitory effect on nitric oxide production from 
lipopolysaccharide (LPS)-induced RAW 264.7 cells, and nitric oxide scavenging 
ability], extracts from soy-based foods showed a potent antioxidant activity and 
an inhibiting effect on RNS activity. These effects were correlated with total 
isoflavone content. In the in vivo experiments, rats were given isoflavones (4.0 
mg/kg bw) or soy-based product extracts (1.0 g/kg bw) orally for 1 week and were 
injected with vehicle H(2)O (1 mL/kg bw) or LPS (10 mg/kg bw) on the day 7. 
Twelve hours after treatment, the rats were killed, and blood serum was 
collected for analysis. The intraperitoneal administration of LPS resulted in an 
increase in serum nitrite, nitrate, and nitrotyrosine concentrations. These are 
stable metabolite end products of nitric oxide, to 4-, 16-, and 5-fold levels, 
(4, 10 microM and 58 +/- 14 pmol/mL), of the placebo control, respectively. 
Results showed that oral administration of isoflavones and extracts from 
soy-based products significantly decreased serum nitrite, nitrate, and 
nitrotyrosine levels in LPS-induced rats. This study demonstrates that soy 
isoflavone supplementation may inhibit RNS-induced oxidation both in vitro and 
in vivo.

DOI: 10.1021/jf034876b
PMID: 14690370 [Indexed for MEDLINE]"
430,"Nicolle C., Carnat A., Fraisse D., Lamaison J.L., Rock E., Michel H., Amouroux P., Remesy C.",2004,Characterisation and variation of antioxidant micronutrients in lettuce (Lactuca sativa folium),NICOLLE 2004,Journal of the Science of Food and Agriculture,84,15,2061-2069,2006-11-07 09:49:59 UTC,2015-04-13 21:45:25 UTC      ,"1. J Food Biochem. 2019 Feb;43(2):e12726. doi: 10.1111/jfbc.12726. Epub 2018 Nov 
14.

Fine monitoring of major phenolic compounds in lettuce and escarole leaves 
during storage.

Vidal V(1), Laurent S(1), Charles F(1), Sallanon H(1).

Author information:
(1)UMR Qualisud, Université d'Avignon et des pays de Vaucluse, Avignon, France.

Two varieties of lettuce (Lactuca sativa L. var. crispa and capitata) and one 
variety of escarole (Cichorium endivia var. latifolium) were chosen due to their 
different browning sensitivity during storage as minimally processed products. 
The changes in the compositions and contents of the primary polyphenolic 
compounds were investigated during the first few hours of storage and then after 
1, 2, 3, and 6 days of storage at 6°C and revealed sharp variations. Browning 
development, activity of phenylalanine ammonia lyase, and concentration of 
ascorbic acid were also examined during storage. The content of chicoric acid, 
which was the most abundant phenolic compound, varied substantially during the 
first 24 hr of storage and between the different varieties. Oak leaf lettuce, 
which was the most sensitive variety to browning, was characterized by a higher 
maintained chicoric acid level with a constant decreased chlorogenic acid level 
during the storage period. PRACTICAL APPLICATIONS: Browning development is 
responsible for the short shelf life of minimally processed vegetables, such as 
lettuce (Lactuca sativa). Polyphenolic compounds, as substrates of enzymatic 
reactions, are involved in the browning susceptibility of leaves. Comparisons of 
the profiles and contents of these compounds in different leaves showed dramatic 
variations during storage. This study provides additional information to better 
control, optimize minimally processed produce and select more suitable leaves 
for the fresh-cut industry.

© 2018 Wiley Periodicals, Inc.

DOI: 10.1111/jfbc.12726
PMID: 31353660 [Indexed for MEDLINE]"
996,"Nielsen S.E., Kall M., Justesen U., Schou A., Dragsted L.O.",1997,Human absorption and excretion of flavonoids after broccoli consumption,NIELSEN 1997,Cancer Lett,114,01-Feb,173-4,2015-04-13 21:45:29 UTC,2015-04-14 13:48:57 UTC      ,"1. Cancer Lett. 1997 Mar 19;114(1-2):173-4. doi: 10.1016/s0304-3835(97)04654-5.

Human absorption and excretion of flavonoids after broccoli consumption.

Nielsen SE(1), Kall M, Justesen U, Schou A, Dragsted LO.

Author information:
(1)Institute of Toxicology, National Food Agency of Denmark, Søborg.

DOI: 10.1016/s0304-3835(97)04654-5
PMID: 9103283 [Indexed for MEDLINE]"
1012,"Nielsen S.E., Freese R., Cornett C., Dragsted L.O.",2000,Identification and quantification of flavonoids in human urine samples by column-switching liquid chromatography coupled to atmospheric pressure chemical ionization mass spectrometry,NIELSEN 2000,Anal Chem,72,7,1503-9,2015-04-13 21:45:29 UTC,2015-04-14 13:48:58 UTC      ,
997,"Nielsen I.L., Chee W.S., Poulsen L., Offord-Cavin E., Rasmussen S.E., Frederiksen H., Enslen M., Barron D., Horcajada M.N., Williamson G.",2006,"Bioavailability is improved by enzymatic modification of the citrus flavonoid hesperidin in humans: a randomized, double-blind, crossover trial",NIELSEN 2006,J Nutr,136,2,404-8,2015-04-13 21:45:29 UTC,2015-04-14 13:48:58 UTC      ,"1. J Nutr. 2006 Feb;136(2):404-8. doi: 10.1093/jn/136.2.404.

Bioavailability is improved by enzymatic modification of the citrus flavonoid 
hesperidin in humans: a randomized, double-blind, crossover trial.

Nielsen IL(1), Chee WS, Poulsen L, Offord-Cavin E, Rasmussen SE, Frederiksen H, 
Enslen M, Barron D, Horcajada MN, Williamson G.

Author information:
(1)Nestle Research Center, Vers-chez-les-Blanc, 1000 Lausanne 26, Switzerland.

Hesperidin is the predominant polyphenol consumed from citrus fruits and juices. 
However, hesperidin is proposed to have limited bioavailability due to the 
rutinoside moiety attached to the flavonoid. The aim of this study was to 
demonstrate in human subjects that the removal of the rhamnose group to yield 
the corresponding flavonoid glucoside (i.e., hesperetin-7-glucoside) will 
improve the bioavailability of the aglycone hesperetin. Healthy volunteers 
(n=16) completed the double-blind, randomized, crossover study. Subjects 
randomly consumed hesperetin equivalents supplied as orange juice with natural 
hesperidin (""low dose""), orange juice treated with hesperidinase enzyme to yield 
hesperetin-7-glucoside, and orange juice fortified to obtain 3 times more 
hesperidin than naturally present (""high dose""). The area under the curve (AUC) 
for total plasma hesperetin of subjects consuming hesperetin-7-glucoside juice 
was 2-fold higher than that of subjects consuming the ""low"" dose hesperidin 
juice [3.45+/-1.27 vs. 1.16+/-0.52 mmol/(L.h), respectively, P>0.0001]. The AUC 
for hesperetin after consuming the hesperetin-7-glucoside juice was improved to 
the level of the ""high"" dose hesperidin juice [4.16+/-1.50 mmol/(L.h)]. The peak 
plasma concentrations (C(max)) of hesperetin were 4-fold higher (2.60+/-1.07 
mmol/L, P<0.0001) after subjects consumed hesperetin-7-glucoside juice compared 
with those consuming ""low"" dose hesperidin juice (0.48 +/- 0.27 mmol/L), and 
1.5-fold higher than those consuming ""high"" dose hesperidin juice (1.05+/-0.25 
mmol/L). The corresponding T(max) was much faster (0.6+/-0.1 h, P<0.0001) after 
subjects consumed hesperetin-7-glucoside juice compared with ""low"" dose 
(7.0+/-3.0 h) and ""high"" dose (7.4+/-2.0 h) hesperidin juices. The results of 
this study demonstrated that the bioavailability of hesperidin was modulated by 
enzymatic conversion to hesperetin-7-glucoside, thus changing the absorption 
site from the colon to the small intestine. This may affect future interventions 
concerning the health benefits of citrus flavonoids.

DOI: 10.1093/jn/136.2.404
PMID: 16424119 [Indexed for MEDLINE]"
1166,"Niemeyer H.B., Honig D., Lange-Bohmer A., Jacobs E., Kulling S.E., Metzler M.",2000,Oxidative metabolites of the mammalian lignans enterodiol and enterolactone in rat bile and urine,NIEMEYER 2000,J Agric Food Chem,48,7,2910-9,2015-04-13 21:45:30 UTC,2015-04-14 13:48:58 UTC      ,"1. Mol Nutr Food Res. 2024 Jan;68(2):e2300183. doi: 10.1002/mnfr.202300183. Epub 
2023 Dec 7.

Microbial Phenolic Metabolites Are Associated with Improved Cognitive Health.

Domínguez-López I(1)(2)(3), Galkina P(1), Parilli-Moser I(1)(2)(3), 
Arancibia-Riveros C(1)(2)(3), Martínez-González MÁ(3)(4)(5), Salas-Salvadó 
J(3)(6)(7), Corella D(3)(8), Malcampo M(9), Martínez JA(3)(10)(11), Tojal-Sierra 
L(3)(12), Wärnberg J(3)(13), Vioque J(14)(15), Romaguera D(3)(16), López-Miranda 
J(3)(17), Estruch R(2)(3)(18), Tinahones FJ(3)(19), Santos-Lozano JM(3)(20), 
Serra-Majem L(3)(21), Bueno-Cavanillas A(16)(22), Tur JA(3)(23), Rubín-García 
M(24), Pintó X(3)(25), Fernández-Aranda F(3)(26), Delgado-Rodríguez M(12)(27), 
Barabash-Bustelo A(28), Vidal J(29)(30), Vázquez C(3)(31), Daimiel L(3)(32)(33), 
Ros E(3)(34), Toledo E(3)(4)(5), Atzeni A(3)(6)(7), Asensio EM(3)(8), Vera N(9), 
Garcia-Rios A(3)(17), Torres-Collado L(14)(15), Pérez-Farinós N(3)(13), Zulet 
M(3)(10)(11), Chaplin A(3)(16), Casas R(2)(3)(18), Martín-Peláez S(22), 
Vaquero-Luna J(3)(12), Gómez-Pérez AM(19), Vázquez-Ruiz Z(3)(4)(5), Shyam 
S(3)(6)(7), Ortega-Azorín C(3)(8), Talens N(9), Peña-Orihuela PJ(3)(17), 
Oncina-Canovas A(14)(15), Diez-Espino J(3)(35), Babio N(3)(6)(7), Fitó M(3)(9), 
Lamuela-Raventós RM(1)(2)(3).

Author information:
(1)Polyphenol Research Group, Department of Nutrition, Food Science and 
Gastronomy, School of Pharmacy and Food Sciences, Barcelona, Catalunya, Spain.
(2)Institute of Nutrition and Food Safety (INSA-UB), University of Barcelona, 
Santa Coloma de Gramanet, 08921, Spain.
(3)Centro de Investigación Biomédica en Red Fisiopatología de la Obesidad y la 
Nutrición (CIBEROBN), Instituto de Salud Carlos III, Madrid, Spain.
(4)Department of Preventive Medicine and Public Health, University of Navarra, 
IDISNA, Pamplona, Spain.
(5)Department of Nutrition, Harvard T.H. Chan School of Public Health, Boston, 
MA, USA.
(6)Universitat Rovira i Virgili, Departament de Bioquímica i Biotecnologia, Grup 
de Recerca ANut-DSM, Unitat de Nutrició, Reus, Spain.
(7)Institut d'Investigació Sanitària Pere Virgili (IISPV), Reus, Spain.
(8)Department of Preventive Medicine, University of Valencia, Valencia, Spain.
(9)Unit of Cardiovascular Risk and Nutrition, Institut Hospital del Mar de 
Investigaciones Médicas Municipal d`Investigació Médica (IMIM), Barcelona, 
Spain.
(10)Department of Nutrition, Food Sciences, and Physiology, Center for Nutrition 
Research, University of Navarra, Pamplona, Spain.
(11)Precision Nutrition and Cardiovascular Health, IMDEA Food, CEI UAM + CSIC, 
Madrid, Spain.
(12)Bioaraba Health Research Institute, Cardiovascular, Respiratory and 
Metabolic Area, Osakidetza Basque Health Service, Araba University Hospital, 
University of the Basque Country UPV/EHU, Vitoria-Gasteiz, Spain.
(13)EpiPHAAN research group, School of Health Sciences, University of Málaga - 
Instituto de Investigación Biomédica en Málaga (IBIMA), Málaga, Spain.
(14)CIBER de Epidemiología y Salud Pública (CIBERESP), Instituto de Salud Carlos 
III (ISCIII), Madrid, Spain.
(15)Instituto de Investigación Sanitaria y Biomédica de Alicante, Universidad 
Miguel Hernández (ISABIAL-UMH), Alicante, Spain.
(16)Health Research Institute of the Balearic Islands (IdISBa), Palma de 
Mallorca, Spain.
(17)Department of Internal Medicine, Maimonides Biomedical Research Institute of 
Cordoba (IMIBIC), Reina Sofia University Hospital, University of Cordoba, 
Cordoba, Spain.
(18)Internal Medicine Service, Hospital Clínic, University of Barcelona, 
Barcelona, Spain.
(19)Virgen de la Victoria Hospital, Department of Endocrinology, Instituto de 
Investigación Biomédica de Málaga (IBIMA), University of Málaga, Málaga, Spain.
(20)Department of Family Medicine, Research Unit, Distrito Sanitario Atención 
Primaria Sevilla, Sevilla, Spain.
(21)Research Institute of Biomedical and Health Sciences (IUIBS), University of 
Las Palmas de Gran Canaria & Centro Hospitalario Universitario Insular Materno 
Infantil (CHUIMI), Canarian Health Service, Las Palmas de Gran Canaria, Spain.
(22)Department of Preventive Medicine and Public Health, University of Granada, 
Granada, Spain.
(23)Research Group on Community Nutrition & Oxidative Stress, University of 
Balearic Islands, Palma de Mallorca, Spain.
(24)Group of Investigation in Interactions Gene-Environment and Health (GIIGAS), 
Institute of Biomedicine (IBIOMED), Universidad de León, León, Spain.
(25)Lipids and Vascular Risk Unit, Internal Medicine, Hospital Universitario de 
Bellvitge, Hospitalet de Llobregat, Barcelona, Spain.
(26)Clinical Psychology Unit, University Hospital Bellvitge-IDIBELL and 
University of Barcelona, Barcelona, Spain.
(27)Division of Preventive Medicine, Faculty of Medicine, University of Jaén, 
Jaén, Spain.
(28)Department of Endocrinology and Nutrition, Instituto de Investigación 
Sanitaria Hospital Clínico San Carlos (IdISSC), Madrid, Spain.
(29)CIBER Diabetes y Enfermedades Metabólicas (CIBERDEM), Instituto de Salud 
Carlos III (ISCIII), Madrid, Spain.
(30)Department of Endocrinology, Institut d` Investigacions Biomédiques August 
Pi Sunyer (IDIBAPS), Hospital Clinic, University of Barcelona, Barcelona, Spain.
(31)Department of Endocrinology and Nutrition, Hospital Fundación Jimenez Díaz, 
Instituto de Investigaciones Biomédicas IISFJD, University Autonoma, Madrid, 
Spain.
(32)Nutritional Control of the Epigenome Group, Precision Nutrition and Obesity 
Program, IMDEA Food, CEI UAM + CSIC, Madrid, Spain.
(33)Departamento de Ciencias Farmacéuticas y de la Salud, Facultad de Farmacia, 
Universidad San Pablo-CEU, CEU Universities, Urbanización Montepríncipe, 
Boadilla del Monte, 28660, Spain.
(34)Lipid Clinic, Department of Endocrinology and Nutrition, Institut 
d'Investigacions Biomèdiques August Pi Sunyer (IDIBAPS), Hospital Clínic, 
Barcelona, Spain.
(35)Centro de Salud de Tafalla, Gerencia de Atención Primaria, Servicio Navarro 
de Salud Osasunbidea, Instituto de Investigación Sanitaria de Navarra (IdiSNA), 
Pamplona, Spain.

SCOPE: Diets rich in polyphenols has been associated with better cognitive 
performance. The aim of this study is to assess the relationship between 
microbial phenolic metabolites (MPM) in urine and cognition in the context of an 
older population at high cardiovascular risk.
METHODS AND RESULTS: A cross-sectional analysis is conducted in 400 individuals 
of the PREDIMED-Plus study. Liquid chromatography coupled to mass spectrometry 
is used to identify urinary MPM. Mediterranean diet (MedDiet) adherence is 
estimated with a 17-item questionnaire and cognitive function is evaluated with 
a battery of neuropsychological tests. Multivariable-adjusted linear regression 
models are fitted to assess the relationship of urinary MPM with the MedDiet and 
cognitive tests. Protocatechuic acid and enterolactone glucuronide are 
associated with higher adherence to the MedDiet. Regarding cognitive function, 
protocatechuic acid, vanillic acid glucuronide, 3-hydroxybenzoic acid, 
enterodiol glucuronide, and enterolactone glucuronide are directly associated 
with a global composite score of all the cognitive tests. Furthermore, 
protocatechuic acid and enterolactone glucuronide are associated with higher 
scores in the Mini-Mental State Examination, whereas enterodiol glucuronide is 
associated with improved Clock Drawing Test scores.
CONCLUSIONS: These results suggest that the MedDiet is linked to MPM associated 
with better cognitive performance in an older population.

© 2023 The Authors. Molecular Nutrition & Food Research published by Wiley-VCH 
GmbH.

DOI: 10.1002/mnfr.202300183
PMID: 38062915 [Indexed for MEDLINE]"
521,"Nigg H.N., Strandberg J.O., Beier R.C., Petersen H.D., Harrison J.M.",1997,Furanocoumarins in Florida celery varieties increased by fungicide treatment,NIGG 1997,Journal of Agricultural and Food Chemistry,45,4,1430-1436,2015-04-13 21:45:26 UTC,2015-04-13 21:45:26 UTC      ,
451,"Nilsson M., Aman P.",1997,Content of nutrients and lignans in roller milled fractions of rye,NILSSON 1997,Journal of the Science of Food and Agriculture,73,,143-148,2006-10-08 11:57:05 UTC,2015-04-13 21:45:25 UTC      ,
431,"Nilsson J., Olsson K., Engqvist G., Ekvall J., Olsson M., Nyman M., Akesson B.",2006,"Variation in the content of glucosinolates, hydroxycinnamic acids, carotenoids, total antioxidant capacity and low-molecular-weight carbohydrates in Brassica vegetables",NILSSON 2006,Journal of the Science of Food and Agriculture,86,4,528-538,2006-11-07 09:49:59 UTC,2015-04-13 21:45:25 UTC      ,"1. J Sci Food Agric. 2011 Jul;91(9):1638-47. doi: 10.1002/jsfa.4360. Epub 2011
Mar  28.

Novel varieties of broccoli for optimal bioactive components under saline 
stress.

Dominguez-Perles R(1), Martinez-Ballesta MC, Riquelme F, Carvajal M, 
Garcia-Viguera C, Moreno DA.

Author information:
(1)Department of Food Science and Technology, Centro de Edafología y Biología 
Aplicada del Segura-Consejo Superior de Investigaciones Científicas 
(CEBAS-CSIC), Espinardo, Murcia 30100, Spain.

BACKGROUND: Consumption of broccoli is increasing steadily worldwide because of 
the interest in its bioactive composition and nutritive value for health 
promotion. Novel broccoli cultivars to be established under current adverse 
conditions in production areas (aggressive environmental conditions and saline 
irrigation waters) need to maintain physical and nutritional quality for 
consumption and year-round supply to the markets. The newly introduced cultivars 
'Naxos' and 'Parthenon' have been selected as potential candidates to replace 
the currently underperforming 'Nubia' variety. We aimed to compare the physical 
and phytochemical quality (glucosinolates, hydroxycinnamic acids, flavonoids, 
vitamin C and minerals), as well as the in vitro antioxidant capacity of these 
three cultivars under conditions of environmental stress.
RESULTS: 'Parthenon' showed equal productivity and nutritional composition to 
'Nubia', whereas 'Naxos' presented in general the best results when compared to 
'Nubia' and 'Parthenon'. For phenolic compounds 'Nubia' presented the highest 
contents, although 'Naxos' seemed better adapted to saline stress conditions, as 
suggested by the lowest degree of variation in the contents of healthy 
phytochemicals, including phenolic compounds, when grown under such conditions.
CONCLUSION: 'Naxos' broccoli performed best and is a suitable candidate to 
replace 'Nubia' for marketable, nutritive and phytochemical quality, especially 
in areas of production under adverse conditions as found in Mediterranean 
southeast Spain (semiarid climate with saline irrigation water).

Copyright © 2011 Society of Chemical Industry.

DOI: 10.1002/jsfa.4360
PMID: 21445869 [Indexed for MEDLINE]"
404,"Ninfali P., Bacchiocca M.",2003,Polyphenols and antioxidant capacity of vegetables under fresh and frozen conditions,NINFALI 2003,Journal of Agricultural and Food Chemistry,51,8,2222-2226,2015-04-13 21:45:25 UTC,2015-04-14 13:49:00 UTC      ,"1. J Agric Food Chem. 2003 Apr 9;51(8):2222-6. doi: 10.1021/jf020936m.

Polyphenols and antioxidant capacity of vegetables under fresh and frozen 
conditions.

Ninfali P(1), Bacchiocca M.

Author information:
(1)Istituto di Chimica Biologica, G. Fornaini Università di Urbino, via Saffi 2, 
61029 Urbino (PU), Italy. p.ninfali@uniurb.it

The phenolic and oxygen radical absorbance capacity (ORAC) values have been 
measured in six fresh and frozen vegetables (beet green, spinach, broccoli, 
carrot, onion, and celery) from the same cultivar by analyzing the whole juice 
(WJ) and the acetonic extract of the squeezed pulp. To exploit the effect of the 
acid environment on the stability and recovery of the phenolics, perchloric acid 
(PCA) was added directly to WJ and to the pulp before the extraction with 
acetone. In both fresh and frozen vegetables, PCA markedly increased the 
recovery of phenolics extracted from the pulp, but PCA had no effect on the WJ. 
Four of six frozen vegetables showed lower phenolic and ORAC values than the 
fresh vegetables, whereas in the other two cases, values were significantly 
higher compared to fresh samples. Among the fresh vegetables, beet green showed 
the highest ORAC and phenolic values; however, when measured in two different 
cultivars of beet green, the ORAC value showed as much as 4.5-fold variation, 
whereas total phenolics and flavonoids showed 1.2- and 3.5-fold variations, 
respectively. The results show that total phenolics and ORAC, compared in fresh 
and frozen vegetables, represent an index of the mildness of blanching in the 
industry of frozen vegetables and provide a measure of the gap in antioxidants 
in the diet of people who consume frozen instead of fresh vegetables. The plant 
genotype is an important source of variability in the ORAC value, which can be 
conveniently used to increase the intake of antioxidants from vegetables.

DOI: 10.1021/jf020936m
PMID: 12670160 [Indexed for MEDLINE]"
344,"Ninfali P., Mea G., Giorgini S., Rocchi M., Bacchiocca M.",2005,"Antioxidant capacity of vegetables, spices and dressings relevant to nutrition",NINFALI 2005,British Journal of Nutrition,93,2,257-266,2015-04-13 21:45:25 UTC,2015-04-14 13:49:00 UTC      ,"1. Br J Nutr. 2005 Feb;93(2):257-66. doi: 10.1079/bjn20041327.

Antioxidant capacity of vegetables, spices and dressings relevant to nutrition.

Ninfali P(1), Mea G, Giorgini S, Rocchi M, Bacchiocca M.

Author information:
(1)Istituto di Chimica Biologica, G. Fornaini Universitá di Urbino, Italy. 
p.ninfali@uniurb.it

Vegetables are the most important sources of phenolics in the Mediterranean 
diet. Phenolics, especially flavonoids, are suggested as being essential 
bioactive compounds providing health benefits. In this study, twenty-seven 
vegetables, fifteen aromatic herbs and some spices consumed in Central Italy 
(the Marches region) were studied to reveal total phenolic, flavonoid and 
flavanol content as well as their antioxidant capacity measured by the oxygen 
radical absorbance capacity (ORAC) method. A comparison in terms of antioxidant 
capacity was made between different salads, as well as between salads to which 
aromatic herbs had been added. Lemon balm and marjoram at a concentration of 1.5 
% w/w increased by 150 % and 200 % respectively the antioxidant capacity of a 
salad portion. A 200 g portion of a salad enriched with marjoram corresponded to 
an intake of 200 (SD 10) mg phenolics and 4000 (SD 300) ORAC units (micromol 
Trolox equivalents). Olive oils and wine or apple vinegars were the salad 
dressings that provided the highest increase in antioxidant capacity. Among the 
spices tested, cumin and fresh ginger made the most significant contribution to 
the antioxidant capacity. The results are useful in surveying the antioxidant 
parameters of vegetables, herbs and spices produced and consumed in our 
geographical area as well as in quantifying the daily intake of phenolics and 
ORAC units. The results can be used in public health campaigns to stimulate the 
consumption of vegetables able to provide significant health protection in order 
to prevent chronic diseases.

DOI: 10.1079/bjn20041327
PMID: 15788119 [Indexed for MEDLINE]"
144,"Nogata Y., Ohta H., Sumida T., Sekiya K.",2003,Effect of extraction method on the concentrations of selected bioactive compounds in mandarin juice,NOGATA 2003,Journal of Agricultural and Food Chemistry,51,25,7346-7351,2015-04-13 21:45:23 UTC,2015-04-14 13:49:01 UTC      ,"1. J Agric Food Chem. 2003 Dec 3;51(25):7346-51. doi: 10.1021/jf034732x.

Effect of extraction method on the concentrations of selected bioactive 
compounds in mandarin juice.

Nogata Y(1), Ohta H, Sumida T, Sekiya K.

Author information:
(1)National Agricultural Research Center for Western Region, Fukuyama, Hiroshima 
721-8514, Japan. ynogata@affrc.go.jp

A mandarin-type citrus fruit, ponkan (Citrus reticulata), was processed by 
in-line, chopper pulper, and hand-press extractions to investigate the effect of 
extraction method on the concentrations of bioactive compounds in processed 
juice. Concentrations of polymethoxylated flavones (tangeretin, nobiletin, and 
sinensetin) and beta-cryptoxanthin in juice, and inhibitory activities against 
arachidonate cyclooxygenase and lipoxygenases of the juice extract were 
analyzed. The juice processed by hand-press extraction contained the largest 
amounts of nobiletin (3.56 mg/100 mL), tangeretin (4.10 mg/100 mL), and 
sinensetin (0.13 mg/100 mL). Concentrations of beta-cryptoxanthin were 0.66, 
0.59, 0.55, and 0.50 mg/100 mL in chopper pulper, in-line (5/64 in.), in-line 
(8/64 in.) and hand-press juices, respectively. Both extracts of in-line juices 
showed greater inhibitory activity toward platelet 12-lipoxygenase than the 
others. The inhibitory effect of hand-press juice extract on platelet 
cyclooxygenase activity was remarkable among juice extracts. All juice extracts 
effectively inhibited polymorphonuclear 5-lipoxygenase activity at nearly the 
same rate.

DOI: 10.1021/jf034732x
PMID: 14640582 [Indexed for MEDLINE]"
266,"Nurmi T., Heinonen S., Mazur W., Deyama T., Nishibe S., Adlercreutz H.",2003,Lignans in selected wines,NURMI 2003,Food Chemistry,83,2,303-309,2005-05-08 11:39:23 UTC,2015-04-13 21:45:24 UTC      ,
78,"Nuutila A.M., Kammiovirta K., Oksman-Caldentey K.M.",2002,Comparison of methods for the hydrolysis of flavonoids and phenolic acids from onion and spinach for HPLC analysis,NUUTILA 2002,Food Chemistry,76,4,519-525,2003-12-05 10:41:49 UTC,2015-04-13 21:45:23 UTC      ,
267,"Nyman N.A., Kumpulainen J.T.",2001,Determination of anthocyanidins in berries and red wine by high-performance liquid chromatography,NYMAN 2001,Journal of Agricultural and Food Chemistry,49,9,4183-4187,2005-05-08 11:39:23 UTC,2015-04-14 13:49:02 UTC      ,"1. Food Technol Biotechnol. 2025 Jul-Sep;63(3):362-373. doi: 
10.17113/ftb.63.03.25.8804. Epub 2025 Sep 24.

Impact of Fruit Zone Leaf Removal on Anthocyanin Stability in Wine During Bottle 
Ageing.

Pavlović M(#)(1), Zorić Z(#)(1), Marcelić Š(1), Repajić M(2), Šikuten I(3)(4), 
Preiner D(3)(4).

Author information:
(1)University of Zadar, Department of Ecology, Agronomy and Aquaculture, Trg 
kneza Višeslava 9, 23000 Zadar, Croatia.
(2)University of Zagreb Faculty of Food Technology and Biotechnology, 
Pierottijeva 6, 10000 Zagreb, Croatia.
(3)University of Zagreb Faculty of Agriculture, Svetošimunska cesta 25, 10000 
Zagreb, Croatia.
(4)The Centre of Excellence for Biodiversity and Molecular Plant Breeding, 
Svetošimunska 25, 10000 Zagreb, Croatia.
(#)Contributed equally

RESEARCH BACKGROUND: Anthocyanins, the most abundant pigments in red wine, play 
an important role in the visual aspect of wine sensory properties. However, due 
to their unstable nature, their ability to polymerise with tannins is important 
for colour stability. Their content varies with grapevine variety, growing 
conditions, viticultural and winemaking practices. Leaf removal, a common 
viticultural practice, enhances anthocyanin accumulation in red grapevines, and 
partial fruit zone leaf removal at different phenological stages can 
significantly influence the anthocyanin content of grapes and wine. This 
two-year study examined how two different times of fruit zone leaf removal at 
different phenological stages affect the initial anthocyanin content in wine and 
their stability during ageing in Merlot, Syrah and Cabernet Sauvignon wines 
grown in a Mediterranean climate.
EXPERIMENTAL APPROACH: Partial leaf removal was applied during flowering and 
during vérasion and compared with untreated control. The wines obtained from all 
treatments and varieties were bottled two months after the end of fermentation, 
and then stored and matured under the cellar conditions for one year. To 
determine the influence of different times of leaf removal on the concentration 
of anthocyanins and their stability in the wine, the wines were analysed 
immediately after bottling and again after 6 and 12 months of storage. For the 
determination of all phenolic compounds, high-performance liquid chromatography 
(HPLC) was used.
RESULTS AND CONCLUSIONS: Leaf removal treatments increased the concentration of 
anthocyanins in all three cultivars. The obtained results showed that 
malvidin-3-O-glucoside (Mal-3-Glc) was the most abundant individual anthocyanin, 
while the most unstable anthocyanin was petunidin-3-O-coumaroyl glucoside 
(Pet-3-Coum-Glc). Initial concentration of total anthocyanins in all wine 
samples was significantly affected by different conditions in the two years of 
study, but with a significant effect of the defoliation treatments. Anthocyanin 
concentration decreased during the ageing of the wine, and the degradation of 
anthocyanins ranged from 36 to 90 %. The stability of anthocyanins in wine was 
most influenced by ageing time, while year and treatment had no influence. The 
concentration of total phenolic acids increased during wine ageing, while the 
concentration of total flavonol glycosides (TFG) decreased in all wine samples 
except Merlot from 2016.
NOVELTY AND SCIENTIFIC CONTRIBUTION: The results of this study contribute to a 
better understanding of the stability of increased concentrations of 
anthocyanins in wines during ageing obtained by the practice of grapevine leaf 
removal in the vineyard.

2025 Authors retain copyright and grant the FTB journal the right of first 
publication under CC-BY 4.0 licence that allows others to share the work with an 
acknowledgment of the authorship and initial publication in the journal.

DOI: 10.17113/ftb.63.03.25.8804
PMCID: PMC12464966
PMID: 41020048

Conflict of interest statement: CONFLICT OF INTEREST All authors declare that 
they have no conflict of interest."
